2016-06-22,90.59
2016-06-23,91.11
2016-06-24,88.55
2016-06-27,87.26
2016-06-28,88.73
2016-06-29,89.5
2016-06-30,90.64
2016-07-01,90.91
2016-07-05,90.06
2016-07-06,90.57
2016-07-07,90.96
2016-07-08,91.66
2016-07-11,91.95
2016-07-12,92.36
2016-07-13,91.84
2016-07-14,93.66
2016-07-15,93.65
2016-07-18,94.65
2016-07-19,94.69
2016-07-20,94.77
2016-07-21,94.27
2016-07-22,93.54
2016-07-25,92.29
2016-07-26,91.65
2016-07-27,97.61
2016-07-28,98.92
2016-07-29,98.8
2016-08-01,100.55
2016-08-02,99.06
2016-08-03,100.3
2016-08-04,100.92
2016-08-05,102.45
2016-08-08,103.3
2016-08-09,103.72
2016-08-10,102.95
2016-08-11,102.88
2016-08-12,103.12
2016-08-15,104.36
2016-08-16,104.27
2016-08-17,104.11
2016-08-18,103.98
2016-08-19,104.25
2016-08-22,103.44
2016-08-23,103.76
2016-08-24,102.98
2016-08-25,102.54
2016-08-26,101.94
2016-08-29,101.82
2016-08-30,101.04
2016-08-31,101.14
2016-09-01,101.74
2016-09-02,102.69
2016-09-06,102.66
2016-09-07,103.29
2016-09-08,100.59
2016-09-09,98.31
2016-09-12,100.51
2016-09-13,102.9
2016-09-14,106.54
2016-09-15,110.17
2016-09-16,109.55
2016-09-19,108.27
2016-09-20,108.26
2016-09-21,108.24
2016-09-22,109.26
2016-09-23,107.44
2016-09-26,107.6
2016-09-27,107.8
2016-09-28,108.62
2016-09-29,106.93
2016-09-30,107.76
2016-10-03,107.26
2016-10-04,107.72
2016-10-05,107.76
2016-10-06,108.56
2016-10-07,108.73
2016-10-10,110.62
2016-10-11,110.86
2016-10-12,111.85
2016-10-13,111.51
2016-10-14,112.13
2016-10-17,112.05
2016-10-18,111.98
2016-10-19,111.64
2016-10-20,111.59
2016-10-21,111.15
2016-10-24,112.15
2016-10-25,112.72
2016-10-26,110.18
2016-10-27,109.13
2016-10-28,108.4
2016-10-31,108.23
2016-11-01,106.28
2016-11-02,106.37
